iter	Logloss
87670	0.0002647777311
87675	0.0002647532058
87680	0.000264726413
87685	0.0002646963579
87690	0.000264676807
87695	0.0002646545028
87700	0.0002646304865
87705	0.0002645925416
87710	0.0002645600803
87715	0.0002645315291
87720	0.0002645114692
87725	0.000264491872
87730	0.0002644640612
87735	0.0002644343763
87740	0.000264394835
87745	0.0002643710963
87750	0.0002643468023
87755	0.0002643086723
87760	0.0002642869466
87765	0.0002642696863
87770	0.0002642477292
87775	0.000264226952
87780	0.0002642061286
87785	0.0002641878503
87790	0.000264160132
87795	0.000264129753
87800	0.0002641018959
87805	0.0002640724192
87810	0.0002640575421
87815	0.0002640286669
87820	0.0002639973393
87825	0.0002639653407
87830	0.0002639490058
87835	0.0002639236938
87840	0.000263905161
87845	0.0002638772808
87850	0.0002638517143
87855	0.0002638301505
87860	0.0002638123118
87865	0.0002637870229
87870	0.0002637564125
87875	0.000263730522
87880	0.0002637102771
87885	0.0002636806616
87890	0.0002636544241
87895	0.0002636298987
87900	0.0002636038
87905	0.0002635818892
87910	0.0002635645595
87915	0.0002635474149
87920	0.0002635122465
87925	0.000263480109
87930	0.000263461553
87935	0.000263443159
87940	0.0002634191427
87945	0.0002633962832
87950	0.0002633766167
87955	0.0002633504717
87960	0.0002633269182
87965	0.0002633022771
87970	0.0002632713891
87975	0.0002632452904
87980	0.0002632257858
87985	0.0002631977899
87990	0.0002631793728
87995	0.0002631507984
88000	0.0002631221547
88005	0.0002631050101
88010	0.0002630765977
88015	0.0002630531366
88020	0.0002630235674
88025	0.0002630000832
88030	0.000262976414
88035	0.0002629430502
88040	0.0002629165582
88045	0.0002628984419
88050	0.0002628774796
88055	0.0002628572115
88060	0.0002628376607
88065	0.0002628129734
88070	0.0002627895123
88075	0.0002627569584
88080	0.0002627386801
88085	0.0002627089257
88090	0.0002626910639
88095	0.000262657006
88100	0.0002626285242
88105	0.0002626054103
88110	0.0002625738512
88115	0.0002625484004
88120	0.0002625208672
88125	0.0002625016634
88130	0.0002624828992
88135	0.0002624613354
88140	0.0002624446304
88145	0.0002624318125
88150	0.0002624028217
88155	0.0002623715171
88160	0.0002623368577
88165	0.0002623240166
88170	0.000262302823
88175	0.0002622765855
88180	0.0002622573817
88185	0.0002622281596
88190	0.0002622042358
88195	0.0002621837826
88200	0.0002621587251
88205	0.0002621366291
88210	0.0002621096512
88215	0.0002620869769
88220	0.0002620610633
88225	0.0002620417901
88230	0.0002620152287
88235	0.000261994706
88240	0.0002619651599
88245	0.0002619453777
88250	0.0002619165257
88255	0.0002618824216
88260	0.0002618578037
88265	0.0002618315894
88270	0.0002618070409
88275	0.0002617924182
88280	0.0002617782583
88285	0.0002617601882
88290	0.0002617360331
88295	0.000261718981
88300	0.000261687422
88305	0.0002616614853
88310	0.000261636798
88315	0.0002616120875
88320	0.0002615869606
88325	0.0002615708572
88330	0.0002615474655
88335	0.0002615213206
88340	0.0002614951757
88345	0.0002614617657
88350	0.0002614414281
88355	0.0002614124836
88360	0.0002613927476
88365	0.000261368685
88370	0.0002613452703
88375	0.0002613084591
88380	0.0002612953404
88385	0.0002612822216
88390	0.0002612511485
88395	0.0002612241937
88400	0.0002611997841
88405	0.0002611775724
88410	0.0002611517977
88415	0.0002611129967
88420	0.0002610926824
88425	0.0002610785224
88430	0.0002610481897
88435	0.0002610283843
88440	0.0002610071213
88445	0.0002609868069
88450	0.0002609666776
88455	0.0002609399774
88460	0.0002609088811
88465	0.0002608824816
88470	0.0002608532363
88475	0.0002608307702
88480	0.0002608034684
88485	0.0002607836167
88490	0.0002607593459
88495	0.0002607311649
88500	0.0002607003231
88505	0.0002606745946
88510	0.0002606494909
88515	0.0002606237392
88520	0.0002605981496
88525	0.0002605808662
88530	0.0002605595569
88535	0.0002605339672
88540	0.0002605030329
88545	0.0002604796413
88550	0.0002604566661
88555	0.0002604393596
88560	0.0002604233255
88565	0.0002603966716
88570	0.0002603800823
88575	0.0002603527805
88580	0.0002603288104
88585	0.0002603165477
88590	0.0002602887369
88595	0.0002602631473
88600	0.0002602431105
88605	0.0002602228424
88610	0.0002602046104
88615	0.0002601854528
88620	0.0002601600945
88625	0.0002601403354
88630	0.0002601131956
88635	0.0002600929043
88640	0.0002600691425
88645	0.0002600469309
88650	0.0002600131276
88655	0.0002599747199
88660	0.0002599538965
88665	0.0002599287465
88670	0.0002598985526
88675	0.0002598721531
88680	0.0002598527179
88685	0.0002598288173
88690	0.0002597973971
88695	0.0002597780082
88700	0.0002597532977
88705	0.0002597238442
88710	0.0002597110725
88715	0.0002596876115
88720	0.0002596580191
88725	0.0002596382831
88730	0.0002596100558
88735	0.0002595849983
88740	0.0002595475625
88745	0.000259526392
88750	0.0002595012882
88755	0.00025947711
88760	0.0002594582301
88765	0.000259434931
88770	0.0002594057319
88775	0.0002593764172
88780	0.0002593474264
88785	0.0002593103145
88790	0.0002592912726
88795	0.0002592662614
88800	0.000259245785
88805	0.0002592246146
88810	0.0002592030277
88815	0.0002591756102
88820	0.000259156684
88825	0.0002591276006
88830	0.000259103191
88835	0.0002590824833
88840	0.0002590650147
88845	0.0002590495823
88850	0.0002590197354
88855	0.000258986418
88860	0.0002589600879
88865	0.0002589225826
88870	0.0002589010188
88875	0.0002588660818
88880	0.0002588471325
88885	0.0002588271189
88890	0.0002588015524
88895	0.0002587750141
88900	0.0002587466943
88905	0.0002587122894
88910	0.0002586826276
88915	0.0002586598607
88920	0.0002586399859
88925	0.0002586137715
88930	0.000258591583
88935	0.0002585743459
88940	0.0002585477382
88945	0.0002585264058
88950	0.0002585095619
88955	0.0002584882758
88960	0.0002584634959
88965	0.0002584369577
88970	0.0002584112755
88975	0.0002583898505
88980	0.000258375251
88985	0.0002583455198
88990	0.0002583288611
88995	0.0002583014898
89000	0.0002582644705
89005	0.0002582474184
89010	0.0002582256464
89015	0.000258198414
89020	0.0002581792565
89025	0.0002581626209
89030	0.0002581459159
89035	0.000258127707
89040	0.000258108133
89045	0.0002580763888
89050	0.0002580563058
89055	0.0002580308318
89060	0.0002580055892
89065	0.000257981249
89070	0.000257962346
89075	0.0002579366175
89080	0.0002579142902
89085	0.0002578930272
89090	0.0002578601725
89095	0.000257829215
89100	0.0002578112375
89105	0.0002577874756
89110	0.0002577741718
89115	0.0002577433763
89120	0.0002577208176
89125	0.0002576988605
89130	0.0002576722759
89135	0.0002576472416
89140	0.0002576258166
89145	0.0002576002501
89150	0.0002575673722
89155	0.0002575361834
89160	0.0002575247074
89165	0.000257501524
89170	0.0002574853511
89175	0.0002574713995
89180	0.0002574542549
89185	0.0002574353981
89190	0.0002574032838
89195	0.0002573695961
89200	0.0002573407673
89205	0.0002573167047
89210	0.0002572840351
89215	0.0002572652477
89220	0.0002572408381
89225	0.0002572147857
89230	0.0002571986591
89235	0.0002571783447
89240	0.0002571580766
89245	0.0002571306129
89250	0.0002571077534
89255	0.0002570844543
89260	0.0002570461855
89265	0.0002570200406
89270	0.000256994127
89275	0.000256979273
89280	0.0002569543543
89285	0.0002569385979
89290	0.0002569136098
89295	0.000256892046
89300	0.0002568717085
89305	0.0002568416071
89310	0.0002568138888
89315	0.0002567920011
89320	0.0002567624319
89325	0.0002567434132
89330	0.0002567084761
89335	0.00025668365
89340	0.000256655307
89345	0.0002566251131
89350	0.0002566033179
89355	0.000256575993
89360	0.0002565469559
89365	0.0002565173173
89370	0.000256499224
89375	0.0002564747912
89380	0.0002564434404
89385	0.0002564150743
89390	0.0002563897392
89395	0.0002563563523
89400	0.0002563296752
89405	0.000256309893
89410	0.0002562808096
89415	0.0002562556365
89420	0.0002562399495
89425	0.0002562207688
89430	0.0002561946239
89435	0.0002561684558
89440	0.000256143352
89445	0.000256126647
89450	0.0002560834963
89455	0.0002560544361
89460	0.0002560285225
89465	0.0002560043674
89470	0.0002559822251
89475	0.0002559635072
89480	0.0002559437712
89485	0.0002559166545
89490	0.0002558931241
89495	0.0002558614494
89500	0.0002558341707
89505	0.000255805527
89510	0.0002557877808
89515	0.0002557647362
89520	0.000255743774
89525	0.000255716611
89530	0.0002556906049
89535	0.0002556674446
89540	0.0002556494208
89545	0.0002556316747
89550	0.0002556163579
89555	0.0002555891255
89560	0.0002555659421
89565	0.0002555412548
89570	0.000255522051
89575	0.0002554952119
89580	0.0002554769105
89585	0.0002554528942
89590	0.0002554375542
89595	0.0002554200394
89600	0.0002553939639
89605	0.0002553681892
89610	0.0002553448669
89615	0.0002553262184
89620	0.0002552917673
89625	0.0002552619435
89630	0.0002552429942
89635	0.0002552161552
89640	0.0002551899871
89645	0.0002551682613
89650	0.0002551438054
89655	0.0002551236298
89660	0.0002551019041
89665	0.0002550770548
89670	0.0002550535244
89675	0.000255033048
89680	0.0002550168752
89685	0.0002549956353
89690	0.0002549738401
89695	0.0002549411705
89700	0.0002549247432
89705	0.0002548965853
89710	0.0002548743274
89715	0.0002548554244
89720	0.000254838326
89725	0.0002548141709
89730	0.0002547869385
89735	0.0002547593128
89740	0.0002547417054
89745	0.0002547194244
89750	0.000254700799
89755	0.000254683932
89760	0.0002546585506
89765	0.0002546448766
89770	0.0002546153305
89775	0.0002545963118
89780	0.000254572735
89785	0.0002545496905
89790	0.0002545329161
89795	0.0002545207228
89800	0.0002544990896
89805	0.0002544755823
89810	0.0002544489052
89815	0.000254427781
89820	0.0002544119089
89825	0.0002543961988
89830	0.0002543730386
89835	0.0002543526316
89840	0.0002543308828
89845	0.0002543063111
89850	0.0002542872461
89855	0.0002542653816
89860	0.000254228501
89865	0.0002541971271
89870	0.0002541735272
89875	0.000254160501
89880	0.0002541316028
89885	0.0002541042315
89890	0.0002540869713
89895	0.0002540623765
89900	0.0002540409053
89905	0.0002540224187
89910	0.0002539950012
89915	0.000253979615
89920	0.0002539568712
89925	0.000253924271
89930	0.0002538990284
89935	0.0002538801254
89940	0.0002538561091
89945	0.0002538291543
89950	0.0002538023616
89955	0.000253769368
89960	0.0002537488454
89965	0.0002537220526
89970	0.0002537078696
89975	0.0002536847325
89980	0.0002536557879
89985	0.0002536265657
89990	0.0002535931326
89995	0.0002535777001
90000	0.0002535519948
90005	0.0002535262432
90010	0.000253500399
90015	0.0002534738145
90020	0.0002534518805
90025	0.0002534230748
90030	0.000253395611
90035	0.0002533654865
90040	0.0002533427659
90045	0.000253318495
90050	0.0002532948952
90055	0.0002532721282
90060	0.0002532560017
90065	0.0002532351783
90070	0.000253211347
90075	0.0002531815001
90080	0.0002531527407
90085	0.0002531223617
90090	0.000253095245
90095	0.0002530731027
90100	0.0002530533899
90105	0.0002530333532
90110	0.0002530159541
90115	0.0002529938118
90120	0.0002529629238
90125	0.0002529440208
90130	0.0002529175288
90135	0.0002529001296
90140	0.0002528755118
90145	0.0002528582515
90150	0.0002528393716
90155	0.000252809247
90160	0.0002527865727
90165	0.000252771441
90170	0.0002527436533
90175	0.0002527159351
90180	0.000252699901
90185	0.0002526740569
90190	0.0002526491151
90195	0.0002526283379
90200	0.0002526169082
90205	0.0002525819017
90210	0.0002525646183
90215	0.0002525336377
90220	0.0002525148504
90225	0.0002524923611
90230	0.0002524778541
90235	0.0002524562903
90240	0.0002524306775
90245	0.0002524058514
90250	0.0002523806782
90255	0.0002523615901
90260	0.0002523376894
90265	0.0002523198739
90270	0.0002522925027
90275	0.0002522726741
90280	0.0002522420406
90285	0.0002522131655
90290	0.0002521909538
90295	0.0002521682795
90300	0.0002521425279
90305	0.0002521234397
90310	0.0002521048606
90315	0.0002520831811
90320	0.0002520604374
90325	0.0002520400536
90330	0.0002520137929
90335	0.0002519911417
90340	0.0002519615262
90345	0.0002519420679
90350	0.0002519128457
90355	0.0002518876725
90360	0.0002518707361
90365	0.000251856715
90370	0.0002518374187
90375	0.0002518160863
90380	0.000251789386
90385	0.0002517682387
90390	0.0002517421863
90395	0.0002517185864
90400	0.0002516854078
90405	0.0002516707852
90410	0.0002516471622
90415	0.0002516269172
90420	0.00025161204
90425	0.000251583188
90430	0.0002515571125
90435	0.0002515352479
90440	0.0002515104681
90445	0.0002514924674
90450	0.0002514658597
90455	0.0002514520237
90460	0.0002514303442
90465	0.0002514133153
90470	0.0002513935562
90475	0.0002513751391
90480	0.0002513541537
90485	0.0002513364075
90490	0.0002513060516
90495	0.0002512759271
90500	0.0002512561217
90505	0.0002512318278
90510	0.000251201495
90515	0.0002511783116
90520	0.000251150709
90525	0.000251131806
90530	0.00025111679
90535	0.000251095527
90540	0.0002510689193
90545	0.000251050988
90550	0.0002510213957
90555	0.0002509997856
90560	0.0002509732242
90565	0.0002509538584
90570	0.0002509374773
90575	0.0002509083477
90580	0.0002508825498
90585	0.0002508582096
90590	0.0002508342627
90595	0.000250809691
90600	0.0002507840782
90605	0.000250760409
90610	0.0002507323436
90615	0.0002507141579
90620	0.0002506955788
90625	0.0002506705907
90630	0.0002506493739
90635	0.000250621378
90640	0.0002505991895
90645	0.00025057987
90650	0.00025055944
90655	0.0002505423416
90660	0.0002505231841
90665	0.0002505075434
90670	0.0002504821389
90675	0.000250454999
90680	0.0002504275584
90685	0.0002504078918
90690	0.0002503817238
90695	0.0002503512059
90700	0.0002503282307
90705	0.0002503062273
90710	0.0002502824193
90715	0.0002502537524
90720	0.0002502282321
90725	0.0002501996578
90730	0.0002501786261
90735	0.0002501556047
90740	0.0002501359382
90745	0.0002501110426
90750	0.0002500883451
90755	0.0002500690025
90760	0.0002500446391
90765	0.0002500272631
90770	0.0002500012801
90775	0.0002499758987
90780	0.0002499423962
90785	0.0002499227065
90790	0.0002499040117
90795	0.0002498831883
90800	0.00024986373
90805	0.0002498439709
90810	0.0002498231012
90815	0.0002497983445
90820	0.0002497779144
90825	0.0002497601219
90830	0.0002497352033
90835	0.0002497194238
90840	0.0002496942737
90845	0.0002496762962
90850	0.0002496459634
90855	0.000249627338
90860	0.0002496054735
90865	0.0002495867787
90870	0.000249565238
90875	0.0002495368025
90880	0.0002495204214
90885	0.0002494969141
90890	0.0002494802091
90895	0.0002494589461
90900	0.0002494417321
90905	0.0002494142683
90910	0.0002493844214
90915	0.000249362418
90920	0.0002493458287
90925	0.0002493169305
90930	0.0002492943255
90935	0.000249272646
90940	0.0002492530026
90945	0.0002492252149
90950	0.0002492044609
90955	0.0002491759329
90960	0.0002491539757
90965	0.0002491228332
90970	0.0002490963643
90975	0.000249069479
90980	0.0002490509693
90985	0.0002490290122
90990	0.0002489996049
90995	0.000248979036
91000	0.0002489635341
91005	0.0002489379445
91010	0.0002489163575
91015	0.0002488928502
91020	0.0002488701758
91025	0.0002488444705
91030	0.0002488181867
91035	0.0002487945637
91040	0.0002487833885
91045	0.0002487691129
91050	0.0002487449809
91055	0.0002487275124
91060	0.0002487057635
91065	0.0002486782766
91070	0.0002486479901
91075	0.0002486288094
91080	0.0002486077546
91085	0.0002485899853
91090	0.0002485713137
91095	0.0002485405182
91100	0.0002485136097
91105	0.000248483277
91110	0.0002484652763
91115	0.0002484459799
91120	0.0002484115288
91125	0.0002483846434
91130	0.00024836264
91135	0.0002483415158
91140	0.0002483183324
91145	0.0002482961671
91150	0.0002482717343
91155	0.0002482469544
91160	0.000248224951
91165	0.0002482020916
91170	0.0002481869136
91175	0.0002481712035
91180	0.0002481483903
91185	0.0002481343692
91190	0.0002481147721
91195	0.0002480878867
91200	0.0002480645645
91205	0.0002480505434
91210	0.0002480310388
91215	0.0002480116037
91220	0.0002479912661
91225	0.0002479714376
91230	0.000247946519
91235	0.0002479238677
91240	0.0002479074866
91245	0.000247868061
91250	0.0002478481168
91255	0.0002478226197
91260	0.0002477989967
91265	0.0002477847442
91270	0.0002477646612
91275	0.0002477431437
91280	0.000247721094
91285	0.0002476989749
91290	0.0002476722516
91295	0.0002476472635
91300	0.0002476233166
91305	0.0002475996936
91310	0.0002475851172
91315	0.0002475552472
91320	0.0002475342849
91325	0.000247505271
91330	0.0002474843087
91335	0.0002474606857
91340	0.0002474385435
91345	0.0002474178589
91350	0.0002473956704
91355	0.000247367582
91360	0.0002473471056
91365	0.0002473235058
91370	0.0002473043714
91375	0.0002472924326
91380	0.0002472720026
91385	0.0002472422251
91390	0.0002472163115
91395	0.00024719919
91400	0.0002471827858
91405	0.0002471546048
91410	0.0002471305653
91415	0.0002471097188
91420	0.0002470904456
91425	0.0002470643238
91430	0.0002470422047
91435	0.0002470119182
91440	0.0002469865831
91445	0.0002469606001
91450	0.0002469363292
91455	0.0002469088423
91460	0.0002468881578
91465	0.0002468605552
91470	0.0002468407035
91475	0.0002468182605
91480	0.0002467947995
91485	0.00024676722
91490	0.0002467454017
91495	0.0002467212697
91500	0.0002467008165
91505	0.0002466767308
91510	0.0002466490356
91515	0.0002466218264
91520	0.0002466007485
91525	0.0002465716883
91530	0.0002465485049
91535	0.0002465211799
91540	0.0002465008424
91545	0.0002464807594
91550	0.0002464550309
91555	0.0002464370996
91560	0.0002464148649
91565	0.0002463949207
91570	0.0002463729404
91575	0.0002463600993
91580	0.0002463460782
91585	0.0002463228254
91590	0.000246304871
91595	0.0002462815951
91600	0.0002462627846
91605	0.0002462438122
91610	0.000246223706
91615	0.0002461916148
91620	0.0002461608656
91625	0.0002461465437
91630	0.0002461220184
91635	0.0002460981409
91640	0.0002460753739
91645	0.000246037753
91650	0.0002460153331
91655	0.0002460008493
91660	0.0002459841443
91665	0.0002459701695
91670	0.0002459531406
91675	0.0002459204709
91680	0.0002459049228
91685	0.000245887408
91690	0.0002458626281
91695	0.0002458410875
91700	0.0002458173488
91705	0.0002457986772
91710	0.0002457844941
91715	0.0002457526574
91720	0.0002457291964
91725	0.0002457075863
91730	0.0002456876653
91735	0.0002456679756
91740	0.0002456421314
91745	0.0002456243852
91750	0.0002456065465
91755	0.0002455841729
91760	0.0002455656632
91765	0.0002455493053
91770	0.0002455300552
91775	0.0002455101342
91780	0.0002454914856
91785	0.000245470292
91790	0.0002454503247
91795	0.0002454264703
91800	0.0002454078218
91805	0.0002453892427
91810	0.0002453705248
91815	0.0002453445418
91820	0.0002453146486
91825	0.0002452820716
91830	0.000245257338
91835	0.0002452337381
91840	0.0002452007909
91845	0.0002451739981
91850	0.0002451597225
91855	0.0002451386214
91860	0.0002451209447
91865	0.0002450984785
91870	0.0002450819355
91875	0.0002450627548
91880	0.0002450435742
91885	0.0002450241159
91890	0.0002449969529
91895	0.0002449796926
91900	0.0002449631033
91905	0.0002449395497
91910	0.0002449203922
91915	0.0002448934837
91920	0.0002448760846
91925	0.0002448561635
91930	0.0002448369828
91935	0.0002448228461
91940	0.0002448044058
91945	0.0002447834898
91950	0.0002447640546
91955	0.0002447405242
91960	0.000244722107
91965	0.0002447066283
91970	0.0002446798124
91975	0.0002446483922
91980	0.0002446279853
91985	0.0002446013082
91990	0.0002445784718
91995	0.0002445612347
92000	0.0002445448999
92005	0.00024452602
92010	0.0002444951551
92015	0.0002444759975
92020	0.0002444443691
92025	0.0002444269931
92030	0.0002444026066
92035	0.0002443861792
92040	0.000244355268
92045	0.0002443357403
92050	0.0002443045515
92055	0.000244278314
92060	0.0002442665603
92065	0.0002442442793
92070	0.0002442282221
92075	0.0002442034885
92080	0.0002441922439
92085	0.0002441696621
92090	0.0002441515457
92095	0.0002441314164
92100	0.0002441083487
92105	0.0002440916206
92110	0.000244077854
92115	0.0002440654525
92120	0.0002440434722
92125	0.0002440246849
92130	0.0002439983317
92135	0.0002439840098
92140	0.0002439667264
92145	0.0002439462732
92150	0.0002439156165
92155	0.0002438932892
92160	0.0002438737846
92165	0.0002438546039
92170	0.0002438211477
92175	0.0002437963447
92180	0.0002437767707
92185	0.0002437450034
92190	0.0002437275812
92195	0.000243711177
92200	0.0002436874845
92205	0.000243665111
92210	0.0002436485448
92215	0.0002436264026
92220	0.0002436050933
92225	0.0002435893138
92230	0.0002435748068
92235	0.0002435454921
92240	0.0002435253396
92245	0.0002435010456
92250	0.0002434816336
92255	0.0002434606482
92260	0.0002434388531
92265	0.0002434291123
92270	0.000243403407
92275	0.0002433767068
92280	0.0002433539861
92285	0.0002433217098
92290	0.0002433030613
92295	0.0002432738854
92300	0.0002432495683
92305	0.0002432185646
92310	0.0002432049137
92315	0.0002431892267
92320	0.000243164979
92325	0.0002431439011
92330	0.0002431281216
92335	0.0002430995704
92340	0.0002430730321
92345	0.0002430507279
92350	0.0002430273132
92355	0.0002430066517
92360	0.0002429793962
92365	0.0002429563516
92370	0.0002429321039
92375	0.0002429168797
92380	0.0002428975602
92385	0.0002428753948
92390	0.0002428562604
92395	0.0002428318971
92400	0.0002428076262
92405	0.0002427875895
92410	0.0002427658406
92415	0.0002427498528
92420	0.000242726091
92425	0.0002427018896
92430	0.0002426789376
92435	0.0002426618624
92440	0.0002426320618
92445	0.00024260476
92450	0.0002425750056
92455	0.0002425548301
92460	0.0002425387729
92465	0.0002425083245
92470	0.0002424863211
92475	0.0002424664926
92480	0.0002424449056
92485	0.0002424220693
92490	0.0002423934949
92495	0.0002423760958
92500	0.000242360432
92505	0.0002423436807
92510	0.0002423228805
92515	0.000242300368
92520	0.0002422813031
92525	0.0002422612663
92530	0.0002422431962
92535	0.000242222396
92540	0.0002421986341
92545	0.0002421739931
92550	0.0002421534011
92555	0.0002421337345
92560	0.0002421119162
92565	0.0002421003477
92570	0.0002420830411
92575	0.0002420591636
92580	0.0002420414637
92585	0.0002420190901
92590	0.0002420004184
92595	0.0002419820938
92600	0.0002419486839
92605	0.0002419251997
92610	0.0002419022014
92615	0.0002418747145
92620	0.0002418522021
92625	0.0002418367233
92630	0.0002418097455
92635	0.000241793295
92640	0.0002417654379
92645	0.0002417435039
92650	0.0002417168037
92655	0.0002416998673
92660	0.0002416751106
92665	0.0002416529683
92670	0.0002416299006
92675	0.0002416097251
92680	0.0002415884158
92685	0.0002415754821
92690	0.0002415637979
92695	0.0002415439694
92700	0.0002415300177
92705	0.0002415014896
92710	0.0002414788384
92715	0.0002414601899
92720	0.0002414426057
92725	0.000241426132
92730	0.0002414019306
92735	0.0002413808296
92740	0.0002413594046
92745	0.0002413364526
92750	0.0002413198401
92755	0.0002413032045
92760	0.0002412785866
92765	0.0002412565832
92770	0.0002412335618
92775	0.0002412169494
92780	0.000241197491
92785	0.0002411764825
92790	0.0002411201205
92795	0.0002411026289
92800	0.0002410752114
92805	0.00024104039
92810	0.0002410077435
92815	0.0002409909691
92820	0.0002409733618
92825	0.0002409486976
92830	0.0002409304424
92835	0.0002409060328
92840	0.0002408909705
92845	0.0002408694067
92850	0.0002408393979
92855	0.0002408128365
92860	0.000240784586
92865	0.0002407598293
92870	0.0002407404173
92875	0.0002407124214
92880	0.0002406898627
92885	0.0002406683452
92890	0.0002406503907
92895	0.0002406318116
92900	0.0002406114741
92905	0.0002405916456
92910	0.0002405772543
92915	0.0002405540015
92920	0.0002405389161
92925	0.0002405098559
92930	0.0002404852843
92935	0.0002404636511
92940	0.0002404493755
92945	0.0002404331563
92950	0.0002404017593
92955	0.0002403839437
92960	0.0002403570121
92965	0.0002403353326
92970	0.0002403046991
92975	0.0002402851945
92980	0.0002402581472
92985	0.0002402306834
92990	0.0002402098369
92995	0.0002401822343
93000	0.000240160925
93005	0.0002401315409
93010	0.0002401115504
93015	0.0002400934572
93020	0.0002400756647
93025	0.0002400549107
93030	0.0002400201819
93035	0.0002400061608
93040	0.0002399916307
93045	0.0002399639587
93050	0.000239945773
93055	0.0002399270088
93060	0.0002399129877
93065	0.0002398929972
93070	0.0002398783514
93075	0.0002398584997
93080	0.0002398425814
93085	0.0002398241411
93090	0.0002398053538
93095	0.0002397805045
93100	0.0002397499173
93105	0.0002397350169
93110	0.0002397187978
93115	0.0002396888815
93120	0.0002396619499
93125	0.0002396394838
93130	0.0002396131075
93135	0.0002395891606
93140	0.000239569656
93145	0.0002395471898
93150	0.000239521068
93155	0.000239498278
93160	0.0002394706291
93165	0.0002394442991
93170	0.000239423036
93175	0.0002393984876
93180	0.0002393767849
93185	0.0002393626713
93190	0.0002393394416
93195	0.0002393156567
93200	0.000239298327
93205	0.00023927792
93210	0.000239249901
93215	0.0002392233859
93220	0.0002392049456
93225	0.000239179194
93230	0.0002391515451
93235	0.0002391384495
93240	0.0002391160296
93245	0.0002390950211
93250	0.0002390736193
93255	0.0002390545543
93260	0.0002390344019
93265	0.0002390192471
93270	0.000238993588
93275	0.0002389741991
93280	0.0002389574247
93285	0.000238947522
93290	0.0002389298452
93295	0.0002389089524
93300	0.0002388872729
93305	0.0002388637656
93310	0.0002388461583
93315	0.0002388248721
93320	0.0002388041181
93325	0.0002387861175
93330	0.0002387726979
93335	0.0002387556227
93340	0.0002387245265
93345	0.0002387095567
93350	0.0002386900984
93355	0.0002386792934
93360	0.0002386614547
93365	0.0002386405156
93370	0.0002386127048
93375	0.0002385880869
93380	0.0002385659678
93385	0.0002385431314
93390	0.0002385129144
93395	0.000238490402
93400	0.0002384762652
93405	0.0002384543775
93410	0.0002384373717
93415	0.0002384183761
93420	0.0002383940359
93425	0.0002383667572
93430	0.0002383449389
93435	0.0002383314268
93440	0.0002383015337
93445	0.0002382777718
93450	0.00023825873
93455	0.0002382308498
93460	0.0002382179624
93465	0.000238198666
93470	0.0002381842979
93475	0.0002381597494
93480	0.0002381381625
93485	0.0002381239331
93490	0.0002380943176
93495	0.0002380707872
93500	0.000238043925
93505	0.0002380190989
93510	0.0002379991547
93515	0.0002379800665
93520	0.0002379519318
93525	0.0002379233343
93530	0.0002379020019
93535	0.0002378824742
93540	0.0002378643115
93545	0.00023783502
93550	0.0002378111193
93555	0.0002377914528
93560	0.0002377638965
93565	0.0002377487416
93570	0.0002377330778
93575	0.0002377079509
93580	0.0002376851377
93585	0.0002376565402
93590	0.0002376386321
93595	0.0002376227832
93600	0.000237608577
93605	0.0002375874991
93610	0.000237561678
93615	0.0002375308825
93620	0.0002375099203
93625	0.0002374967322
93630	0.0002374756311
93635	0.0002374461081
93640	0.0002374222769
93645	0.0002374025178
93650	0.000237386345
93655	0.0002373712827
93660	0.0002373515236
93665	0.00023733033
93670	0.000237310756
93675	0.0002372770452
93680	0.000237245116
93685	0.0002372206601
93690	0.0002372012249
93695	0.0002371797305
93700	0.0002371571024
93705	0.0002371313276
93710	0.0002371096713
93715	0.0002370883389
93720	0.0002370704539
93725	0.0002370488901
93730	0.0002370235318
93735	0.0002369995618
93740	0.0002369752446
93745	0.0002369509044
93750	0.0002369304049
93755	0.0002369136999
93760	0.000236891442
93765	0.0002368665002
93770	0.0002368518081
93775	0.0002368324192
93780	0.0002368189997
93785	0.000236794752
93790	0.0002367777462
93795	0.0002367606942
93800	0.0002367507683
93805	0.0002367327677
93810	0.0002367101395
93815	0.0002366939436
93820	0.0002366799919
93825	0.0002366523662
93830	0.0002366253651
93835	0.000236604588
93840	0.0002365932046
93845	0.0002365738851
93850	0.000236553802
93855	0.0002365271944
93860	0.0002365027384
93865	0.0002364856864
93870	0.0002364634979
93875	0.0002364433223
93880	0.0002364272883
93885	0.0002364012359
93890	0.000236378145
93895	0.0002363607922
93900	0.0002363389045
93905	0.0002363219913
93910	0.0002363066976
93915	0.0002362865221
93920	0.0002362761798
93925	0.00023624432
93930	0.0002362228487
93935	0.0002362042233
93940	0.0002361784949
93945	0.0002361614659
93950	0.0002361430719
93955	0.0002361205364
93960	0.0002361038082
93965	0.000236083517
93970	0.0002360692182
93975	0.0002360428651
93980	0.000236024124
93985	0.0002359984418
93990	0.0002359793074
93995	0.0002359553373
94000	0.0002359362261
94005	0.0002359097341
94010	0.0002358956204
94015	0.0002358745194
94020	0.0002358504337
94025	0.0002358279907
94030	0.0002358041826
94035	0.0002357832203
94040	0.0002357639702
94045	0.0002357419206
94050	0.0002357260022
94055	0.00023570622
94060	0.0002356889134
94065	0.0002356731571
94070	0.0002356466188
94075	0.0002356238056
94080	0.000235596874
94085	0.0002355804004
94090	0.0002355635334
94095	0.0002355411135
